order_id,order_date,customer_id,store_id,country,sales_channel,order_status,payment_method,gross_amount_eur,discount_amount_eur,net_amount_eur
O0040687,2023-03-22,C006266,S007,Cyprus,store,completed,card,270.44,0.16,270.28
O0040688,2024-05-09,C009656,S016,Serbia,store,completed,wallet,246.86,4.95,241.91
O0040689,2025-09-15,C005917,,Serbia,web,completed,card,118.08,1.83,116.25
O0040690,2024-07-20,C010442,,Cyprus,mobile_app,refunded,card,41.54,0,41.54
O0040691,2023-02-20,C001803,,Serbia,mobile_app,completed,card,7.73,0,7.73
O0040692,2025-12-24,C001077,S003,Serbia,store,cancelled,card,10.17,0,10.17
O0040693,2024-03-24,C005650,,Cyprus,web,completed,wallet,245.51,14.73,230.78
O0040694,2025-01-17,C007442,,Cyprus,web,completed,card,113.94,0,113.94
O0040695,2025-08-17,C008633,,Serbia,mobile_app,completed,card,268.49,0,268.49
O0040696,2023-12-15,C000603,,Cyprus,web,completed,card,741.08,74.66,666.42
O0040697,2024-11-22,C007725,,Cyprus,mobile_app,completed,card,55.96,0,55.96
O0040698,2024-07-07,C005977,,Cyprus,mobile_app,completed,wallet,218.57,2.19,216.38
O0040699,2025-11-06,C005314,S012,Serbia,store,completed,card,246.85,12.34,234.51
O0040700,2024-02-21,C009619,,Cyprus,marketplace,completed,card,418.05,0.63,417.42
O0040701,2025-10-16,C010466,S003,Serbia,store,completed,card,38.92,0,38.92
O0040702,2024-06-20,,,Serbia,mobile_app,completed,wallet,8.57,0.69,7.88
O0040703,2025-11-23,C008034,,Serbia,web,completed,card,981.22,0,981.22
O0040704,2024-08-20,C010932,,Cyprus,web,completed,card,12.57,0.5,12.07
O0040705,2024-03-13,C002766,,Serbia,mobile_app,completed,card,47.76,0.48,47.28
O0040706,2025-11-29,C010980,,Cyprus,marketplace,completed,card,73.41,0,73.41
O0040707,2023-02-28,C002080,,Serbia,web,completed,card,586.94,0,586.94
O0040708,2025-08-08,C008543,,Cyprus,web,completed,bank_transfer,17.19,0,17.19
O0040709,2025-05-16,C001916,,Cyprus,mobile_app,completed,wallet,21.49,1.86,19.63
O0040710,2024-09-19,C011064,,Cyprus,web,completed,card,740.91,66.68,674.23
O0040711,2023-03-19,C011560,,Cyprus,mobile_app,completed,bank_transfer,87.16,0,87.16
O0040712,2024-01-29,C005862,,Serbia,web,completed,card,66.13,0,66.13
O0040713,2025-02-03,C006810,,Serbia,marketplace,completed,card,99.06,0.99,98.07
O0040714,2023-06-29,C004239,,Cyprus,mobile_app,completed,card,130.27,10.42,119.85
O0040715,2023-05-10,C008447,S001,Cyprus,store,completed,card,29.05,0.39,28.66
O0040716,2023-09-02,C000156,,Serbia,mobile_app,completed,card,85.33,4.27,81.06
O0040717,2023-05-27,C010480,,Cyprus,web,completed,wallet,83.64,0,83.64
O0040718,2025-05-30,C011937,,Serbia,web,completed,card,465.26,13.16,452.1
O0040719,2023-08-25,C000699,,Cyprus,mobile_app,completed,card,884.72,5.43,879.29
O0040720,2023-05-10,C010769,,Cyprus,mobile_app,completed,card,296.4,19.55,276.85
O0040721,2023-12-31,C011659,,Serbia,mobile_app,refunded,card,36.21,0,36.21
O0040722,2023-11-15,C008427,,Cyprus,mobile_app,cancelled,card,464.59,40.22,424.37
O0040723,2023-03-23,C001713,,Serbia,mobile_app,completed,card,260.57,0.31,260.26
O0040724,2023-10-24,C003844,S015,Cyprus,store,completed,cash,11.38,0,11.38
O0040725,2025-07-20,C002485,,Cyprus,web,completed,card,144.35,3.61,140.74
O0040726,2024-12-22,C009904,,Cyprus,marketplace,completed,bank_transfer,299.61,0.99,298.62
O0040727,2024-02-26,C001765,,Cyprus,web,completed,card,80.44,0,80.44
O0040728,2024-12-24,C003614,,Serbia,mobile_app,completed,card,180.72,0,180.72
O0040729,2023-05-13,C010793,,Cyprus,web,completed,card,9.51,0.76,8.75
O0040730,2025-12-27,C000204,,Serbia,web,completed,card,227.12,6.81,220.31
O0040731,2025-07-08,,S004,Serbia,store,refunded,card,438.04,0,438.04
O0040732,2023-11-26,,S007,Cyprus,store,completed,cash,38.43,2.31,36.12
O0040733,2025-06-11,C006441,,Serbia,marketplace,completed,card,82.46,0,82.46
O0040734,2025-02-21,C011667,,Cyprus,mobile_app,completed,card,883.41,1.3,882.11
O0040735,2023-06-17,C007115,S014,Serbia,store,completed,card,106.21,0,106.21
O0040736,2023-05-29,C001553,S016,Serbia,store,completed,card,27.98,1.4,26.58
O0040737,2024-06-08,C010368,,Cyprus,mobile_app,completed,card,178.73,1.51,177.22
O0040738,2024-01-10,C010849,,Cyprus,web,completed,card,756.44,8.04,748.4
O0040739,2023-12-10,C010284,S006,Cyprus,store,completed,card,1495.26,6.75,1488.51
O0040740,2024-08-12,C008765,,Serbia,web,completed,card,80.23,0,80.23
O0040741,2024-03-29,C010694,S018,Cyprus,store,completed,cash,692.8,2.1,690.7
O0040742,2023-12-28,C000942,S005,Serbia,store,completed,card,781.6,0,781.6
O0040743,2023-02-26,C003933,,Cyprus,mobile_app,cancelled,card,84.71,0,84.71
O0040744,2023-07-17,C009417,S004,Serbia,store,completed,cash,83.8,3.6,80.2
O0040745,2025-02-28,C006785,,Serbia,web,completed,card,213.74,5.98,207.76
O0040746,2023-08-26,C001208,,Cyprus,mobile_app,refunded,card,734.5,7.35,727.15
O0040747,2023-11-08,C003484,,Cyprus,marketplace,cancelled,card,44.84,0.45,44.39
O0040748,2025-11-30,C002500,,Cyprus,marketplace,completed,card,75.46,3.48,71.98
O0040749,2024-08-24,C008744,S015,Cyprus,store,completed,card,62.83,3.77,59.06
O0040750,2025-07-11,C005572,,Serbia,marketplace,completed,card,36.97,2.68,34.29
O0040751,2024-12-03,C011362,S016,Serbia,store,completed,card,67.42,5.94,61.48
O0040752,2025-11-20,C002533,,Serbia,marketplace,completed,card,102.88,0.13,102.75
O0040753,2023-11-06,C006994,S015,Cyprus,store,completed,card,356.22,37.36,318.86
O0040754,2024-07-20,C009353,S011,Cyprus,store,completed,card,30.62,0,30.62
O0040755,2023-07-21,C000023,,Serbia,mobile_app,completed,bank_transfer,27.99,0.28,27.71
O0040756,2024-08-19,C001162,,Cyprus,mobile_app,cancelled,card,98.58,5.91,92.67
O0040757,2023-05-26,C003377,,Cyprus,web,completed,wallet,334.67,3.89,330.78
O0040758,2023-02-04,C004745,,Cyprus,web,completed,wallet,473.85,22.63,451.22
O0040759,2023-12-22,C004710,S005,Serbia,store,completed,cash,294.67,0,294.67
O0040760,2024-07-29,C002273,,Serbia,web,completed,card,106.88,0,106.88
O0040761,2025-06-30,C011568,,Cyprus,mobile_app,completed,bank_transfer,400.26,4.25,396.01
O0040762,2024-12-07,C011129,,Serbia,web,completed,bank_transfer,34.85,0.7,34.15
O0040763,2023-11-18,C006596,S003,Serbia,store,completed,wallet,14.05,1.26,12.79
O0040764,2025-05-14,C000608,S011,Cyprus,store,completed,card,115.36,9.23,106.13
O0040765,2024-02-12,C008303,,Serbia,web,completed,card,90.58,0,90.58
O0040766,2025-03-05,C010710,S012,Serbia,store,cancelled,card,114.95,0,114.95
O0040767,2025-12-10,C002641,S001,Cyprus,store,completed,cash,67.06,2.84,64.22
O0040768,2024-11-10,C005670,,Serbia,mobile_app,completed,card,40.57,0,40.57
O0040769,2024-07-10,C000611,,Serbia,mobile_app,completed,card,52.22,5.22,47
O0040770,2024-07-13,C006966,,Cyprus,marketplace,completed,card,1433.54,27.32,1406.22
O0040771,2024-02-16,C005794,,Cyprus,web,cancelled,wallet,37.14,0,37.14
O0040772,2023-10-09,,,Cyprus,mobile_app,completed,card,87.06,0.08,86.98
O0040773,2025-06-04,C009646,,Serbia,web,completed,card,380.16,0,380.16
O0040774,2024-07-06,C004229,,Cyprus,web,completed,wallet,54.04,0,54.04
O0040775,2023-11-22,C006450,S016,Serbia,store,completed,card,201.21,28.17,173.04
O0040776,2023-12-21,C002558,,Cyprus,marketplace,completed,card,302.74,27.54,275.2
O0040777,2024-05-28,C006495,,Cyprus,web,completed,card,296.6,20.76,275.84
O0040778,2025-12-09,C005972,,Cyprus,marketplace,completed,wallet,937.29,0,937.29
O0040779,2024-07-09,C009394,,Cyprus,web,completed,card,127.32,2.55,124.77
O0040780,2025-02-26,C006519,,Serbia,web,completed,card,243.68,0,243.68
O0040781,2024-07-28,,S005,Serbia,store,completed,card,812.69,55.42,757.27
O0040782,2024-03-30,C008845,,Cyprus,web,completed,card,51.41,0,51.41
O0040783,2025-04-10,C005672,S003,Serbia,store,completed,wallet,709.94,27.88,682.06
O0040784,2025-09-05,C008726,,Serbia,web,completed,card,32.68,2.29,30.39
O0040785,2023-09-25,C004544,,Cyprus,web,completed,card,46.18,0,46.18
O0040786,2025-11-25,C006262,S009,Cyprus,store,completed,card,242.6,12.88,229.72
O0040787,2025-11-22,C010388,,Serbia,mobile_app,completed,card,71.13,6.4,64.73
O0040788,2025-11-17,C002949,S001,Cyprus,store,cancelled,card,30.53,2.75,27.78
O0040789,2023-06-13,C005948,S010,Serbia,store,completed,card,405.2,7.82,397.38
O0040790,2023-06-13,C005402,,Serbia,mobile_app,completed,card,37.55,0,37.55
O0040791,2024-11-01,C000259,,Cyprus,web,completed,card,174.3,14.88,159.42
O0040792,2024-05-15,C003213,,Cyprus,web,completed,card,18.86,0,18.86
O0040793,2024-03-30,C005502,S005,Serbia,store,refunded,cash,273.67,10.1,263.57
O0040794,2025-10-18,C009378,,Cyprus,web,completed,card,48.83,0,48.83
O0040795,2023-12-27,C009537,,Serbia,mobile_app,completed,card,158.11,8.93,149.18
O0040796,2025-06-14,C007758,S018,Cyprus,store,refunded,card,64.68,0,64.68
O0040797,2023-12-25,C008163,,Cyprus,web,completed,card,431.1,0.87,430.23
O0040798,2025-09-29,C010708,,Cyprus,mobile_app,completed,wallet,233.16,6.11,227.05
O0040799,2025-11-05,C003552,,Cyprus,web,completed,card,289.66,1.1,288.56
O0040800,2025-08-15,C003119,S005,Serbia,store,cancelled,cash,74.85,0,74.85
O0040801,2024-01-10,C000287,S008,Cyprus,store,completed,cash,826.67,0,826.67
O0040802,2024-03-14,C002475,,Serbia,mobile_app,completed,card,229.77,0,229.77
O0040803,2025-09-20,,,Serbia,web,completed,card,154.3,3.44,150.86
O0040804,2023-04-23,C008441,S002,Serbia,store,completed,card,53.42,0,53.42
O0040805,2024-05-02,C002665,,Cyprus,web,completed,card,45.19,0,45.19
O0040806,2025-02-07,C001951,,Cyprus,mobile_app,completed,card,115.81,0.53,115.28
O0040807,2025-11-13,C011900,,Cyprus,marketplace,completed,card,89.35,1.16,88.19
O0040808,2023-04-26,C011623,,Serbia,web,completed,card,70.51,0,70.51
O0040809,2025-12-17,C007522,,Cyprus,web,completed,card,300.08,0,300.08
O0040810,2024-03-01,C008367,,Cyprus,mobile_app,completed,wallet,182.23,0,182.23
O0040811,2023-10-14,C003784,S013,Cyprus,store,refunded,cash,53.18,0,53.18
O0040812,2023-04-19,C006189,,Serbia,mobile_app,completed,card,167.78,5.06,162.72
O0040813,2023-06-18,C002133,,Cyprus,mobile_app,completed,bank_transfer,969.5,0,969.5
O0040814,2024-07-12,C000075,,Cyprus,web,completed,card,164.98,0,164.98
O0040815,2025-12-15,C004247,,Serbia,marketplace,cancelled,card,250.32,0,250.32
O0040816,2023-01-30,C006160,,Serbia,web,completed,card,174.37,7.88,166.49
O0040817,2024-12-26,C009675,S012,Serbia,store,completed,cash,233.72,11.98,221.74
O0040818,2024-02-08,C004536,,Cyprus,mobile_app,completed,card,135.57,0.52,135.05
O0040819,2024-01-02,C000685,,Serbia,marketplace,cancelled,card,231.79,0,231.79
O0040820,2025-12-24,C001135,,Cyprus,mobile_app,completed,wallet,330.49,5.73,324.76
O0040821,2024-02-29,C004640,S017,Cyprus,store,refunded,cash,401.73,32.11,369.62
O0040822,2024-03-06,C006229,,Cyprus,marketplace,completed,wallet,24.99,0,24.99
O0040823,2024-07-19,C005538,,Serbia,web,completed,card,77.72,3.11,74.61
O0040824,2025-11-06,C004748,,Cyprus,mobile_app,completed,card,4.91,0,4.91
O0040825,2024-09-12,C000859,S012,Serbia,store,completed,cash,943.73,0,943.73
O0040826,2024-12-05,C011497,,Cyprus,web,completed,card,127.5,16.58,110.92
O0040827,2023-08-25,C004292,,Cyprus,web,completed,bank_transfer,1347.78,40.43,1307.35
O0040828,2023-02-11,C006119,S010,Serbia,store,completed,card,27.21,0,27.21
O0040829,2024-08-09,C007266,,Serbia,web,completed,card,28.91,0,28.91
O0040830,2024-06-13,C001874,,Cyprus,web,completed,card,1377.36,0.48,1376.88
O0040831,2023-04-29,C002515,S007,Cyprus,store,completed,card,55.58,0,55.58
O0040832,2023-07-21,C006860,,Cyprus,mobile_app,completed,card,604.38,5.48,598.9
O0040833,2024-08-12,C005398,S012,Serbia,store,completed,cash,144.33,0,144.33
O0040834,2023-10-16,C003393,S015,Cyprus,store,completed,card,30.82,0,30.82
O0040835,2025-08-22,,S008,Cyprus,store,completed,card,728.54,32.8,695.74
O0040836,2025-09-15,C000549,,Cyprus,web,completed,card,120.23,6.01,114.22
O0040837,2024-02-12,C001695,,Serbia,marketplace,completed,card,121.53,0,121.53
O0040838,2025-09-08,C011510,S013,Cyprus,store,completed,card,790.66,40.26,750.4
O0040839,2025-05-11,C002404,,Cyprus,web,completed,card,235.48,0,235.48
O0040840,2024-07-07,C005597,S008,Cyprus,store,completed,card,17.21,0.79,16.42
O0040841,2025-10-15,C007825,S006,Cyprus,store,completed,card,31.59,2.53,29.06
O0040842,2024-08-13,C010645,,Cyprus,marketplace,completed,card,285,6.71,278.29
O0040843,2023-09-01,C007590,,Cyprus,web,completed,wallet,527.77,0.1,527.67
O0040844,2023-05-18,C002737,S013,Cyprus,store,refunded,card,402.58,26.74,375.84
O0040845,2023-05-11,C009008,,Serbia,web,completed,card,374.07,5.06,369.01
O0040846,2023-06-15,C002875,,Serbia,mobile_app,completed,bank_transfer,94.15,0,94.15
O0040847,2025-09-20,C001399,,Cyprus,marketplace,completed,card,1322.89,34.69,1288.2
O0040848,2023-03-13,,S008,Cyprus,store,completed,cash,96.88,0.88,96
O0040849,2025-07-30,C005161,,Serbia,mobile_app,completed,card,109.76,0,109.76
O0040850,2024-05-21,C005714,,Serbia,web,completed,bank_transfer,311.93,0.67,311.26
O0040851,2024-10-22,C003866,,Serbia,mobile_app,completed,card,239.29,0.72,238.57
O0040852,2024-12-04,C004619,S018,Cyprus,store,completed,wallet,19.14,0,19.14
O0040853,2024-04-30,C004083,S015,Cyprus,store,completed,card,134.68,0,134.68
O0040854,2025-02-22,C008277,,Serbia,mobile_app,cancelled,card,156.55,1.55,155
O0040855,2024-11-16,C009601,,Serbia,web,completed,card,37.3,0,37.3
O0040856,2024-06-27,C001763,,Cyprus,mobile_app,completed,card,1141.58,0,1141.58
O0040857,2024-06-01,C000868,,Cyprus,web,completed,bank_transfer,91.91,0,91.91
O0040858,2023-04-26,C005206,,Serbia,web,completed,wallet,1467.72,71.94,1395.78
O0040859,2025-12-21,C006693,,Cyprus,web,completed,card,114.34,0,114.34
O0040860,2024-08-21,C002101,,Serbia,mobile_app,completed,bank_transfer,376.85,5.21,371.64
O0040861,2024-11-10,C005691,S013,Cyprus,store,completed,card,16.94,0.34,16.6
O0040862,2025-05-04,C011378,,Cyprus,web,completed,card,619.76,15.77,603.99
O0040863,2025-05-12,C006606,S018,Cyprus,store,completed,card,459.85,0.57,459.28
O0040864,2025-07-23,C008443,,Cyprus,marketplace,completed,card,231.2,0,231.2
O0040865,2023-02-10,C009075,,Serbia,web,completed,card,87.19,0,87.19
O0040866,2023-02-23,C010171,,Serbia,web,completed,card,54.4,1.64,52.76
O0040867,2025-08-06,C000757,,Serbia,marketplace,completed,card,103.75,3.77,99.98
O0040868,2023-10-22,C008985,S003,Serbia,store,completed,card,104.77,0,104.77
O0040869,2024-08-06,C007796,S001,Cyprus,store,completed,cash,110.18,0,110.18
O0040870,2024-12-12,C010445,,Cyprus,mobile_app,completed,card,73.13,11.7,61.43
O0040871,2025-02-22,C004281,S007,Cyprus,store,completed,card,360.4,20.09,340.31
O0040872,2023-01-24,C009003,,Cyprus,web,completed,wallet,335.74,21.05,314.69
O0040873,2024-03-15,C009338,,Cyprus,web,completed,wallet,107.56,0,107.56
O0040874,2025-07-24,C006180,S014,Serbia,store,completed,card,65.97,5.94,60.03
O0040875,2023-06-05,C002060,,Serbia,web,completed,wallet,204.67,6.14,198.53
O0040876,2025-02-11,C000897,,Serbia,web,completed,card,390.4,27.08,363.32
O0040877,2024-04-05,C007835,,Serbia,web,refunded,card,226.63,1.26,225.37
O0040878,2023-12-16,C009173,,Serbia,mobile_app,refunded,bank_transfer,197.4,0,197.4
O0040879,2023-11-04,C007611,S004,Serbia,store,completed,wallet,133.82,2.39,131.43
O0040880,2023-11-04,C011458,,Serbia,web,completed,wallet,76.02,8.73,67.29
O0040881,2025-12-06,C003535,,Serbia,mobile_app,completed,card,106.1,0,106.1
O0040882,2025-10-28,C000168,S009,Cyprus,store,completed,card,332.12,9.96,322.16
O0040883,2025-09-16,C002666,,Serbia,marketplace,completed,card,544.54,0,544.54
O0040884,2025-09-09,C006280,,Serbia,marketplace,completed,card,100.57,0,100.57
O0040885,2024-11-30,C002206,,Serbia,marketplace,completed,card,123.37,0.83,122.54
O0040886,2024-05-01,C006118,,Cyprus,web,completed,wallet,229.57,0,229.57
O0040887,2023-02-14,C008374,S005,Serbia,store,completed,card,37.27,0,37.27
O0040888,2023-02-22,C002158,,Cyprus,web,completed,card,290.98,29.1,261.88
O0040889,2025-05-02,C001505,,Serbia,mobile_app,completed,wallet,2094.55,4.03,2090.52
O0040890,2023-12-03,C006862,,Cyprus,mobile_app,completed,card,278.77,0,278.77
O0040891,2025-02-28,C010883,,Serbia,web,completed,wallet,107.22,7.51,99.71
O0040892,2025-12-20,C005028,S009,Cyprus,store,completed,card,103.87,0,103.87
O0040893,2023-12-21,C001942,S013,Cyprus,store,completed,cash,67.84,3.39,64.45
O0040894,2024-04-07,C005346,,Serbia,web,completed,card,185.92,0,185.92
O0040895,2024-04-22,C001566,S004,Serbia,store,cancelled,wallet,65.68,3.28,62.4
O0040896,2025-02-09,C003308,,Serbia,web,completed,card,21.1,0,21.1
O0040897,2025-09-24,C006363,,Cyprus,web,completed,card,40.91,2.86,38.05
O0040898,2025-11-15,C001523,,Cyprus,web,completed,wallet,80.51,2.42,78.09
O0040899,2023-04-14,C002096,S015,Cyprus,store,completed,card,95.37,0,95.37
O0040900,2023-06-30,C003135,,Cyprus,mobile_app,completed,card,308.06,0,308.06
O0040901,2024-06-24,C011610,S015,Cyprus,store,cancelled,card,177.21,1.38,175.83
O0040902,2025-08-18,C010940,,Cyprus,mobile_app,completed,bank_transfer,85.34,0,85.34
O0040903,2023-05-19,C011206,,Serbia,marketplace,completed,card,122.96,0,122.96
O0040904,2024-11-28,C003874,,Cyprus,marketplace,completed,wallet,177.78,24.83,152.95
O0040905,2024-01-04,C005048,,Serbia,web,completed,card,441.4,21.24,420.16
O0040906,2025-11-01,C000807,,Cyprus,mobile_app,completed,wallet,11.61,0,11.61
O0040907,2025-01-31,C000295,,Cyprus,web,completed,card,153.92,0,153.92
O0040908,2025-07-30,C007385,S006,Cyprus,store,completed,cash,519.23,19.56,499.67
O0040909,2024-07-05,C011634,,Serbia,marketplace,completed,card,149.45,2.46,146.99
O0040910,2025-12-07,C007312,,Cyprus,web,completed,card,19.64,0.98,18.66
O0040911,2025-01-11,C000415,,Serbia,web,completed,card,342.89,0.87,342.02
O0040912,2024-03-03,C002828,,Cyprus,web,completed,card,105.2,5.44,99.76
O0040913,2024-11-24,C007429,S016,Serbia,store,completed,cash,131.62,1.05,130.57
O0040914,2025-02-13,C004813,,Cyprus,marketplace,completed,card,309.19,7.48,301.71
O0040915,2024-03-18,C006971,,Cyprus,web,completed,card,108.07,0,108.07
O0040916,2025-09-05,C003821,,Cyprus,mobile_app,completed,card,497.37,24.81,472.56
O0040917,2024-09-25,C005660,S012,Serbia,store,completed,card,35.99,1.44,34.55
O0040918,2023-07-03,C007900,S015,Cyprus,store,cancelled,card,142.25,0,142.25
O0040919,2024-11-27,C007845,,Cyprus,marketplace,completed,wallet,484.16,0,484.16
O0040920,2023-06-10,C009143,,Serbia,mobile_app,completed,wallet,80,0,80
O0040921,2025-11-17,C000201,S018,Cyprus,store,completed,card,12.94,0,12.94
O0040922,2023-10-31,C000780,,Serbia,web,completed,card,105.88,0,105.88
O0040923,2025-04-21,C003252,S015,Cyprus,store,completed,card,452.23,3.81,448.42
O0040924,2023-06-20,C009258,,Cyprus,mobile_app,completed,bank_transfer,84.21,0,84.21
O0040925,2023-08-12,C002956,,Cyprus,web,completed,card,128.46,5.13,123.33
O0040926,2023-10-27,C004021,,Serbia,marketplace,completed,card,157.41,0,157.41
O0040927,2025-05-01,C011206,,Cyprus,mobile_app,completed,card,112.89,3.6,109.29
O0040928,2024-01-25,C004154,,Serbia,marketplace,completed,card,942.93,48.82,894.11
O0040929,2023-07-26,C000241,S005,Serbia,store,completed,card,298.05,12.31,285.74
O0040930,2024-04-21,C011307,,Serbia,mobile_app,completed,card,257.82,18.57,239.25
O0040931,2025-07-27,C010277,S004,Serbia,store,completed,card,541.72,22.54,519.18
O0040932,2024-05-25,C006832,,Cyprus,web,completed,card,82.06,0,82.06
O0040933,2024-04-19,C008227,S017,Cyprus,store,completed,card,768.7,0,768.7
O0040934,2023-05-24,C003259,,Cyprus,web,completed,card,305.4,2.28,303.12
O0040935,2025-06-12,,S017,Cyprus,store,completed,card,91.23,0,91.23
O0040936,2023-08-12,C007316,,Cyprus,web,completed,card,93.41,0,93.41
O0040937,2023-09-24,C010654,,Serbia,web,completed,card,264.09,18.2,245.89
O0040938,2025-11-28,,,Serbia,marketplace,completed,card,27.32,3.28,24.04
O0040939,2023-09-22,C005366,,Serbia,marketplace,completed,wallet,136.48,2.73,133.75
O0040940,2023-04-17,C006808,S010,Serbia,store,completed,cash,782.06,0.27,781.79
O0040941,2023-04-19,C006758,,Serbia,web,completed,card,52.42,1.05,51.37
O0040942,2025-11-29,C010740,,Cyprus,web,completed,card,414.74,0,414.74
O0040943,2025-02-02,C004105,,Serbia,web,completed,wallet,442.75,4.02,438.73
O0040944,2023-04-30,C003916,,Cyprus,web,completed,card,67.99,0.92,67.07
O0040945,2024-07-25,C002511,S015,Cyprus,store,completed,wallet,377.21,1.77,375.44
O0040946,2025-12-21,C004462,S006,Cyprus,store,completed,card,172.9,1.99,170.91
O0040947,2025-06-02,C007563,,Serbia,marketplace,completed,bank_transfer,88.68,0,88.68
O0040948,2023-04-19,C000642,,Cyprus,web,completed,card,270.75,8.77,261.98
O0040949,2025-08-23,C000276,S007,Cyprus,store,completed,card,169.48,6.49,162.99
O0040950,2025-01-18,,,Serbia,mobile_app,refunded,wallet,70.4,0.7,69.7
O0040951,2025-11-20,C007980,,Cyprus,web,completed,card,985.58,127.13,858.45
