order_item_id,order_id,product_id,quantity,unit_price_eur,discount_pct,line_net_amount_eur
I00099184,O0050061,P0137,1,763.04,0,763.04
I00099185,O0050062,P0170,1,74.16,0,74.16
I00099186,O0050062,P0018,2,10.19,0.15,17.32
I00099187,O0050062,P0158,1,16.21,0,16.21
I00099188,O0050062,P0209,2,70.37,0,140.74
I00099189,O0050063,P0106,1,571.71,0,571.71
I00099190,O0050064,P0181,1,268.99,0.07,250.16
I00099191,O0050065,P0127,1,11.82,0,11.82
I00099192,O0050065,P0149,1,78.76,0.06,74.03
I00099193,O0050065,P0237,1,53.81,0.1,48.43
I00099194,O0050066,P0092,1,7.96,0,7.96
I00099195,O0050067,P0218,1,18.63,0.08,17.14
I00099196,O0050068,P0172,1,83.05,0,83.05
I00099197,O0050069,P0234,1,401.92,0.11,357.71
I00099198,O0050070,P0196,1,122.17,0,122.17
I00099199,O0050071,P0148,1,76.64,0.07,71.28
I00099200,O0050072,P0150,1,82.26,0.1,74.03
I00099201,O0050072,P0222,1,10.76,0,10.76
I00099202,O0050073,P0230,1,233.3,0.03,226.3
I00099203,O0050073,P0218,1,18.98,0,18.98
I00099204,O0050073,P0143,1,70,0,70
I00099205,O0050073,P0010,1,83.95,0,83.95
I00099206,O0050073,P0150,2,80.53,0,161.06
I00099207,O0050073,P0162,1,106.07,0.03,102.89
I00099208,O0050074,P0155,1,27.65,0.09,25.16
I00099209,O0050074,P0043,1,8.04,0,8.04
I00099210,O0050075,P0035,1,26.46,0,26.46
I00099211,O0050075,P0026,1,26.92,0.08,24.77
I00099212,O0050076,P0196,2,119.31,0.06,224.3
I00099213,O0050076,P0129,1,23.28,0,23.28
I00099214,O0050076,P0150,1,86.22,0,86.22
I00099215,O0050076,P0099,1,109.57,0,109.57
I00099216,O0050077,P0153,1,45.79,0.04,43.96
I00099217,O0050078,P0065,1,578.26,0,578.26
I00099218,O0050078,P0225,1,54.84,0,54.84
I00099219,O0050079,P0043,3,7.69,0.04,22.15
I00099220,O0050079,P0154,1,95.41,0,95.41
I00099221,O0050079,P0180,1,87.82,0.01,86.94
I00099222,O0050080,P0083,2,81.22,0.06,152.69
I00099223,O0050081,P0170,1,78.57,0,78.57
I00099224,O0050081,P0005,1,86.23,0,86.23
I00099225,O0050082,P0075,1,12.15,0,12.15
I00099226,O0050082,P0014,3,237.23,0,711.69
I00099227,O0050082,P0235,1,730.21,0.05,693.7
I00099228,O0050083,P0231,1,37.18,0,37.18
I00099229,O0050083,P0092,1,7.77,0,7.77
I00099230,O0050084,P0016,1,95.21,0,95.21
I00099231,O0050085,P0203,1,70.28,0,70.28
I00099232,O0050086,P0056,2,141.08,0,282.16
I00099233,O0050086,P0101,1,20.4,0.03,19.79
I00099234,O0050087,P0072,1,36.6,0,36.6
I00099235,O0050087,P0001,1,127.67,0.16,107.24
I00099236,O0050088,P0140,3,13.43,0.07,37.47
I00099237,O0050089,P0153,1,48.4,0,48.4
I00099238,O0050090,P0192,1,26.31,0,26.31
I00099239,O0050091,P0139,2,128.87,0.07,239.7
I00099240,O0050091,P0029,1,23.9,0.09,21.75
I00099241,O0050092,P0098,1,642.75,0,642.75
I00099242,O0050093,P0208,1,64.96,0,64.96
I00099243,O0050094,P0172,1,82.98,0,82.98
I00099244,O0050094,P0204,1,221.11,0,221.11
I00099245,O0050094,P0147,1,74.52,0.04,71.54
I00099246,O0050095,P0197,2,12.43,0,24.86
I00099247,O0050095,P0047,1,8.84,0,8.84
I00099248,O0050095,P0059,1,208.69,0,208.69
I00099249,O0050096,P0090,1,26.02,0.08,23.94
I00099250,O0050096,P0053,1,9.89,0.04,9.49
I00099251,O0050096,P0120,1,10.1,0.09,9.19
I00099252,O0050096,P0127,1,11.68,0.05,11.1
I00099253,O0050097,P0006,2,100.81,0.05,191.54
I00099254,O0050098,P0229,1,28.54,0,28.54
I00099255,O0050099,P0112,1,111.08,0.04,106.64
I00099256,O0050100,P0073,1,7.91,0,7.91
I00099257,O0050101,P0045,3,61.01,0,183.03
I00099258,O0050101,P0140,2,13.66,0,27.32
I00099259,O0050101,P0102,1,213.78,0,213.78
I00099260,O0050102,P0231,2,36.77,0.05,69.86
I00099261,O0050102,P0119,2,53.04,0,106.08
I00099262,O0050103,P0030,1,65.14,0.02,63.84
I00099263,O0050103,P0089,4,11.71,0,46.84
I00099264,O0050104,P0022,2,63.32,0,126.64
I00099265,O0050105,P0118,1,242.04,0.06,227.52
I00099266,O0050105,P0035,2,26.81,0.09,48.79
I00099267,O0050105,P0082,1,14.27,0,14.27
I00099268,O0050105,P0210,1,46.16,0,46.16
I00099269,O0050106,P0112,1,111.61,0.06,104.91
I00099270,O0050107,P0170,1,75.77,0,75.77
I00099271,O0050108,P0104,1,21.52,0.05,20.44
I00099272,O0050109,P0108,1,297.45,0.07,276.63
I00099273,O0050109,P0142,1,134.7,0.09,122.58
I00099274,O0050110,P0129,1,22.45,0.02,22
I00099275,O0050110,P0016,1,96.74,0,96.74
I00099276,O0050110,P0107,1,12.1,0,12.1
I00099277,O0050110,P0128,1,643.66,0,643.66
I00099278,O0050110,P0200,1,189.91,0,189.91
I00099279,O0050111,P0157,2,87.32,0,174.64
I00099280,O0050111,P0061,4,20.16,0.16,67.74
I00099281,O0050112,P0152,1,404.43,0.05,384.21
I00099282,O0050113,P0177,1,84.37,0,84.37
I00099283,O0050114,P0048,2,30.48,0.05,57.91
I00099284,O0050115,P0159,1,99.85,0,99.85
I00099285,O0050115,P0178,1,3.43,0,3.43
I00099286,O0050116,P0193,1,50.66,0.07,47.11
I00099287,O0050117,P0054,1,783.18,0.03,759.68
I00099288,O0050117,P0119,3,56.28,0,168.84
I00099289,O0050117,P0006,2,97.52,0.09,177.49
I00099290,O0050117,P0104,1,20.89,0,20.89
I00099291,O0050118,P0021,2,6.8,0,13.6
I00099292,O0050118,P0138,1,9.74,0.04,9.35
I00099293,O0050119,P0095,1,35.97,0,35.97
I00099294,O0050120,P0135,1,128.99,0,128.99
I00099295,O0050121,P0199,2,236.73,0,473.46
I00099296,O0050122,P0088,4,65.65,0,262.6
I00099297,O0050122,P0002,1,185,0,185
I00099298,O0050122,P0161,1,72.29,0.04,69.4
I00099299,O0050122,P0078,1,86.12,0,86.12
I00099300,O0050122,P0063,1,771.09,0.05,732.54
I00099301,O0050123,P0159,1,104.06,0,104.06
I00099302,O0050124,P0199,2,227.86,0,455.72
I00099303,O0050124,P0057,1,38.14,0,38.14
I00099304,O0050124,P0018,2,10.05,0.06,18.89
I00099305,O0050124,P0230,2,227.6,0,455.2
I00099306,O0050125,P0132,1,255.91,0.04,245.67
I00099307,O0050126,P0102,1,218.94,0,218.94
I00099308,O0050126,P0222,1,11.56,0,11.56
I00099309,O0050127,P0070,1,81.18,0.03,78.74
I00099310,O0050128,P0195,1,543.55,0.09,494.63
I00099311,O0050128,P0184,1,101.66,0,101.66
I00099312,O0050129,P0180,1,91.42,0,91.42
I00099313,O0050130,P0226,1,9.91,0,9.91
I00099314,O0050131,P0088,1,65.47,0.01,64.82
I00099315,O0050132,P0176,1,222.73,0.16,187.09
I00099316,O0050132,P0224,1,35.9,0,35.9
I00099317,O0050133,P0111,2,49.4,0,98.8
I00099318,O0050133,P0102,1,212.93,0.06,200.15
I00099319,O0050134,P0014,1,248.77,0,248.77
I00099320,O0050135,P0079,1,21.67,0,21.67
I00099321,O0050135,P0067,1,171.55,0,171.55
I00099322,O0050135,P0130,1,103.03,0.03,99.94
I00099323,O0050136,P0209,1,71.05,0,71.05
I00099324,O0050137,P0177,1,82.99,0,82.99
I00099325,O0050137,P0193,2,50.53,0.06,95
I00099326,O0050138,P0158,2,16.11,0,32.22
I00099327,O0050138,P0220,1,9.15,0.05,8.69
I00099328,O0050138,P0039,1,18.11,0,18.11
I00099329,O0050139,P0029,3,23.11,0.08,63.78
I00099330,O0050139,P0092,1,7.7,0,7.7
I00099331,O0050140,P0168,1,73.15,0,73.15
I00099332,O0050140,P0161,2,70.51,0,141.02
I00099333,O0050140,P0161,1,69.28,0,69.28
I00099334,O0050141,P0141,2,257.65,0,515.3
I00099335,O0050142,P0011,1,130.52,0.01,129.21
I00099336,O0050143,P0042,1,17.21,0,17.21
I00099337,O0050143,P0222,1,11.11,0.01,11
I00099338,O0050144,P0230,1,225.01,0,225.01
I00099339,O0050144,P0213,1,105.68,0.09,96.17
I00099340,O0050145,P0179,1,368.61,0,368.61
I00099341,O0050145,P0009,1,62.47,0,62.47
I00099342,O0050145,P0135,1,125.68,0.07,116.88
I00099343,O0050145,P0085,2,261.82,0,523.64
I00099344,O0050146,P0122,1,396.58,0,396.58
I00099345,O0050146,P0042,1,17.32,0,17.32
I00099346,O0050147,P0024,1,100.15,0,100.15
I00099347,O0050147,P0077,1,137.57,0,137.57
I00099348,O0050148,P0016,1,98.13,0,98.13
I00099349,O0050148,P0020,1,39.74,0.05,37.75
I00099350,O0050149,P0098,1,650,0,650
I00099351,O0050150,P0211,2,267.44,0,534.88
I00099352,O0050151,P0221,1,5.39,0.04,5.17
I00099353,O0050152,P0044,1,39.05,0,39.05
I00099354,O0050152,P0134,1,343.32,0,343.32
I00099355,O0050152,P0027,3,88.07,0,264.21
I00099356,O0050153,P0150,1,82.59,0.04,79.29
I00099357,O0050153,P0218,1,19.53,0,19.53
I00099358,O0050153,P0088,2,64.16,0,128.32
I00099359,O0050154,P0145,4,17.33,0,69.32
I00099360,O0050155,P0031,1,283.02,0.07,263.21
I00099361,O0050155,P0187,1,238.59,0,238.59
I00099362,O0050156,P0238,2,82.29,0.01,162.93
I00099363,O0050157,P0191,1,73.35,0,73.35
I00099364,O0050157,P0155,1,27.48,0.06,25.83
I00099365,O0050157,P0104,1,20.83,0,20.83
I00099366,O0050157,P0222,1,11.25,0.02,11.02
I00099367,O0050158,P0077,1,138.46,0,138.46
I00099368,O0050158,P0239,1,20.17,0,20.17
I00099369,O0050159,P0032,1,53.73,0,53.73
I00099370,O0050159,P0080,1,60.5,0.07,56.26
I00099371,O0050159,P0061,1,21.56,0.02,21.13
I00099372,O0050160,P0139,1,132.87,0,132.87
I00099373,O0050160,P0020,1,38.57,0.05,36.64
I00099374,O0050161,P0138,1,9.98,0.09,9.08
I00099375,O0050162,P0120,1,9.89,0,9.89
I00099376,O0050162,P0237,1,54.66,0,54.66
I00099377,O0050162,P0198,1,60.79,0,60.79
I00099378,O0050162,P0111,1,48.09,0,48.09
I00099379,O0050163,P0197,1,12.89,0,12.89
I00099380,O0050163,P0084,1,37.4,0.02,36.65
I00099381,O0050163,P0069,1,81.43,0,81.43
I00099382,O0050164,P0187,1,238.38,0,238.38
I00099383,O0050164,P0188,1,57.34,0,57.34
I00099384,O0050165,P0065,1,566.45,0,566.45
I00099385,O0050165,P0169,1,54.95,0,54.95
I00099386,O0050165,P0238,1,77.53,0,77.53
I00099387,O0050165,P0082,1,14.81,0,14.81
I00099388,O0050166,P0055,3,103.05,0.04,296.78
I00099389,O0050166,P0001,2,130.27,0.04,250.12
I00099390,O0050167,P0114,1,119.14,0,119.14
I00099391,O0050168,P0193,1,51.91,0,51.91
I00099392,O0050168,P0121,1,89.85,0.07,83.56
I00099393,O0050168,P0058,1,38.32,0,38.32
I00099394,O0050169,P0061,1,21.1,0,21.1
I00099395,O0050169,P0008,1,39.31,0.06,36.95
I00099396,O0050169,P0057,1,37.01,0.07,34.42
I00099397,O0050169,P0017,1,186.83,0.03,181.23
I00099398,O0050170,P0093,2,57.58,0,115.16
I00099399,O0050171,P0170,1,74.34,0,74.34
I00099400,O0050172,P0168,1,76.6,0,76.6
I00099401,O0050173,P0171,1,13.13,0,13.13
I00099402,O0050173,P0021,1,7.19,0.04,6.9
I00099403,O0050174,P0127,1,11.06,0,11.06
I00099404,O0050174,P0202,1,45.56,0.16,38.27
I00099405,O0050175,P0074,1,12.37,0.08,11.38
I00099406,O0050175,P0167,1,54.97,0.03,53.32
I00099407,O0050175,P0034,1,28.11,0,28.11
I00099408,O0050176,P0148,1,75.53,0,75.53
I00099409,O0050176,P0128,1,666.51,0,666.51
I00099410,O0050176,P0008,2,42.25,0.04,81.12
I00099411,O0050177,P0045,2,61.12,0.02,119.8
I00099412,O0050177,P0042,1,16.68,0.02,16.35
I00099413,O0050178,P0194,1,47.56,0.09,43.28
I00099414,O0050178,P0091,1,45.66,0,45.66
I00099415,O0050179,P0202,4,44.39,0.04,170.46
I00099416,O0050180,P0056,1,146.39,0,146.39
I00099417,O0050181,P0190,1,55.85,0.04,53.62
I00099418,O0050181,P0058,1,37.9,0,37.9
I00099419,O0050182,P0233,1,92.99,0.13,80.9
I00099420,O0050183,P0157,1,89.79,0,89.79
I00099421,O0050184,P0197,2,13.38,0,26.76
I00099422,O0050185,P0193,2,52.64,0,105.28
I00099423,O0050186,P0143,1,73.73,0.08,67.83
I00099424,O0050187,P0168,1,72.97,0,72.97
I00099425,O0050188,P0069,1,79.6,0.05,75.62
I00099426,O0050188,P0212,1,84.2,0.07,78.31
I00099427,O0050189,P0029,1,23.11,0.06,21.72
I00099428,O0050190,P0181,2,252.58,0,505.16
I00099429,O0050191,P0096,1,96.63,0,96.63
I00099430,O0050191,P0099,1,103.22,0,103.22
I00099431,O0050191,P0225,0,57.27,0.13,49.82
I00099432,O0050191,P0039,1,17.3,0,17.3
I00099433,O0050191,P0222,1,11.57,0,11.57
I00099434,O0050192,P0034,1,27.69,0.02,27.14
I00099435,O0050192,P0219,1,173.76,0.03,168.55
I00099436,O0050192,P0174,1,43.26,0,43.26
I00099437,O0050192,P0108,1,305.1,0,305.1
I00099438,O0050192,P0191,1,75.71,0,75.71
I00099439,O0050193,P0055,1,101.1,0,101.1
I00099440,O0050193,P0219,1,176.78,0,176.78
I00099441,O0050193,P0059,1,208.88,0,208.88
I00099442,O0050194,P0041,2,86.13,0,172.26
I00099443,O0050194,P0025,1,17.35,0,17.35
I00099444,O0050194,P0016,1,97.53,0.05,92.65
I00099445,O0050195,P0154,3,96.41,0.07,268.98
I00099446,O0050196,P0010,1,82.26,0,82.26
I00099447,O0050197,P0063,1,733.38,0.05,696.71
I00099448,O0050197,P0084,1,36.18,0.04,34.73
I00099449,O0050197,P0235,1,720.44,0,720.44
I00099450,O0050197,P0222,1,11.16,0,11.16
I00099451,O0050198,P0183,1,13.02,0,13.02
I00099452,O0050199,P0072,2,37.74,0,75.48
I00099453,O0050200,P0073,1,7.87,0,7.87
I00099454,O0050200,P0031,1,268.97,0.06,252.83
I00099455,O0050201,P0192,3,27.65,0.01,82.12
I00099456,O0050201,P0082,3,15.1,0,45.3
I00099457,O0050201,P0024,2,101.4,0.04,194.69
I00099458,O0050201,P0022,1,59.11,0.08,54.38
I00099459,O0050202,P0152,1,379.59,0,379.59
I00099460,O0050203,P0038,1,68.36,0.02,66.99
I00099461,O0050203,P0007,3,95.58,0,286.74
I00099462,O0050204,P0232,1,11.27,0,11.27
I00099463,O0050204,P0215,1,202.71,0,202.71
I00099464,O0050205,P0119,3,55.45,0.08,153.04
I00099465,O0050205,P0139,1,127.62,0,127.62
I00099466,O0050205,P0054,1,781.9,0.01,774.08
I00099467,O0050205,P0135,2,132.76,0,265.52
I00099468,O0050206,P0146,1,34.57,0.09,31.46
I00099469,O0050207,P0102,1,218.75,0,218.75
I00099470,O0050207,P0009,1,63.47,0,63.47
I00099471,O0050208,P0227,1,61.64,0,61.64
I00099472,O0050209,P0036,1,116.14,0.04,111.49
I00099473,O0050210,P0170,1,73.61,0,73.61
I00099474,O0050211,P0220,1,9.38,0,9.38
I00099475,O0050212,P0086,1,117.75,0,117.75
I00099476,O0050213,P0224,1,34.68,0.07,32.25
I00099477,O0050214,P0197,1,12.47,0.06,11.72
I00099478,O0050215,P0062,1,5.16,0,5.16
I00099479,O0050215,P0056,1,138.73,0,138.73
I00099480,O0050215,P0076,1,8.45,0.05,8.03
I00099481,O0050216,P0060,1,10.34,0,10.34
I00099482,O0050217,P0040,1,27.23,0.04,26.14
I00099483,O0050217,P0220,1,9.33,0.09,8.49
I00099484,O0050218,P0238,1,77.04,0,77.04
I00099485,O0050219,P0197,1,13.23,0.03,12.83
I00099486,O0050220,P0107,1,11.56,0,11.56
I00099487,O0050221,P0146,1,35.93,0,35.93
I00099488,O0050221,P0024,2,102.57,0.06,192.83
I00099489,O0050222,P0237,1,53.45,0,53.45
I00099490,O0050222,P0093,1,54.01,0,54.01
I00099491,O0050222,P0190,1,56.85,0.09,51.73
I00099492,O0050222,P0014,1,248.05,0.06,233.17
I00099493,O0050223,P0031,1,282.31,0,282.31
I00099494,O0050224,P0213,1,101.24,0.07,94.15
I00099495,O0050224,P0165,1,39.52,0,39.52
I00099496,O0050225,P0126,1,195.73,0.09,178.11
I00099497,O0050225,P0151,1,81.55,0,81.55
I00099498,O0050226,P0058,1,36.95,0,36.95
I00099499,O0050227,P0240,1,99.02,0.06,93.08
I00099500,O0050227,P0172,1,78.35,0,78.35
I00099501,O0050228,P0234,1,432.75,0.01,428.42
I00099502,O0050228,P0046,1,6.43,0,6.43
I00099503,O0050228,P0190,1,56.85,0.02,55.71
I00099504,O0050228,P0008,1,39.36,0,39.36
I00099505,O0050229,P0085,1,267.28,0,267.28
I00099506,O0050229,P0230,1,236.16,0,236.16
I00099507,O0050229,P0230,1,234.51,0.05,222.78
I00099508,O0050230,P0103,1,99.58,0,99.58
I00099509,O0050231,P0129,2,23.24,0.14,39.97
I00099510,O0050232,P0233,1,92.41,0,92.41
I00099511,O0050233,P0103,1,103.69,0.06,97.47
I00099512,O0050234,P0088,1,63.93,0.02,62.65
I00099513,O0050235,P0044,1,37.26,0,37.26
I00099514,O0050235,P0064,1,66.62,0,66.62
I00099515,O0050235,P0150,2,85.29,0.05,162.05
I00099516,O0050235,P0177,1,82.66,0.09,75.22
I00099517,O0050235,P0215,1,211.84,0.03,205.48
I00099518,O0050236,P0217,2,4.18,0,8.36
I00099519,O0050236,P0203,1,67.61,0,67.61
I00099520,O0050237,P0222,1,11.06,0,11.06
I00099521,O0050237,P0129,1,22.38,0,22.38
I00099522,O0050237,P0098,1,638.49,0.07,593.8
I00099523,O0050237,P0086,1,123.42,0,123.42
I00099524,O0050237,P0186,1,57.66,0,57.66
I00099525,O0050238,P0231,1,35.48,0,35.48
I00099526,O0050239,P0154,1,92.73,0,92.73
I00099527,O0050239,P0233,1,93.89,0,93.89
I00099528,O0050240,P0033,1,170.01,0,170.01
I00099529,O0050240,P0190,1,57.3,0,57.3
I00099530,O0050240,P0183,1,12.59,0,12.59
I00099531,O0050241,P0227,1,57.78,0,57.78
I00099532,O0050241,P0051,1,40.27,0,40.27
I00099533,O0050242,P0136,4,59.86,0,239.44
I00099534,O0050243,P0091,1,45.64,0,45.64
I00099535,O0050244,P0233,1,88.7,0.06,83.38
I00099536,O0050245,P0179,1,369.71,0,369.71
I00099537,O0050246,P0219,1,173.15,0,173.15
I00099538,O0050246,P0023,1,76.7,0,76.7
I00099539,O0050247,P0173,1,128.47,0,128.47
I00099540,O0050248,P0147,1,72.86,0,72.86
I00099541,O0050248,P0222,1,11.43,0.17,9.49
I00099542,O0050249,P0164,2,68.95,0.03,133.76
I00099543,O0050249,P0233,1,92,0.07,85.56
I00099544,O0050249,P0224,1,34.32,0,34.32
I00099545,O0050250,P0116,2,72.86,0.05,138.43
I00099546,O0050251,P0052,1,505.95,0,505.95
I00099547,O0050251,P0045,2,61.59,0.05,117.02
I00099548,O0050252,P0126,2,209.04,0.09,380.45
I00099549,O0050253,P0175,1,149.92,0,149.92
I00099550,O0050254,P0199,1,229.95,0.06,216.15
I00099551,O0050254,P0067,2,167.08,0.05,317.45
I00099552,O0050254,P0059,1,210.09,0.05,199.59
I00099553,O0050255,P0041,1,91.77,0.09,83.51
I00099554,O0050255,P0078,1,82.68,0,82.68
I00099555,O0050255,P0050,1,193.86,0.09,176.41
I00099556,O0050256,P0138,1,9.99,0.09,9.09
I00099557,O0050257,P0025,1,17.05,0.01,16.88
I00099558,O0050257,P0148,1,77.64,0,77.64
I00099559,O0050257,P0078,1,81.85,0,81.85
I00099560,O0050258,P0183,1,12.9,0,12.9
I00099561,O0050259,P0033,1,164.09,0,164.09
I00099562,O0050260,P0204,1,219.39,0,219.39
I00099563,O0050261,P0026,2,26.07,0.09,47.45
I00099564,O0050262,P0146,1,33.87,0,33.87
I00099565,O0050263,P0136,1,60.95,0.17,50.59
I00099566,O0050263,P0189,1,40.69,0,40.69
I00099567,O0050264,P0031,1,267.02,0.08,245.66
I00099568,O0050265,P0021,2,7.16,0.05,13.6
I00099569,O0050265,P0183,1,12.81,0.09,11.66
I00099570,O0050266,P0198,2,59.83,0.05,113.68
I00099571,O0050267,P0202,1,44.63,0,44.63
I00099572,O0050267,P0052,1,480.42,0,480.42
I00099573,O0050268,P0188,1,56.69,0,56.69
I00099574,O0050268,P0097,1,9.79,0,9.79
I00099575,O0050269,P0068,1,12.88,0.04,12.36
I00099576,O0050270,P0217,1,4.02,0,4.02
I00099577,O0050270,P0197,1,13.21,0,13.21
I00099578,O0050270,P0047,1,8.86,0,8.86
I00099579,O0050270,P0111,1,46.01,0.16,38.65
I00099580,O0050271,P0087,1,82.15,0.01,81.33
I00099581,O0050271,P0204,3,211.48,0,634.44
I00099582,O0050272,P0048,1,31.27,0,31.27
I00099583,O0050273,P0226,1,10,0.11,8.9
I00099584,O0050273,P0121,1,90.53,0.1,81.48
I00099585,O0050274,P0184,1,98.27,0.02,96.3
I00099586,O0050275,P0159,1,101.2,0.16,85.01
I00099587,O0050275,P0199,1,234.22,0,234.22
I00099588,O0050275,P0119,1,55.89,0,55.89
I00099589,O0050275,P0127,1,11.35,0,11.35
I00099590,O0050275,P0158,1,15.71,0,15.71
I00099591,O0050275,P0044,1,37.77,0,37.77
I00099592,O0050276,P0042,1,16.92,0,16.92
I00099593,O0050276,P0066,1,189.28,0,189.28
I00099594,O0050276,P0060,1,10.48,0,10.48
I00099595,O0050276,P0123,1,84.03,0,84.03
I00099596,O0050277,P0042,1,16.66,0,16.66
I00099597,O0050277,P0189,2,42.03,0,84.06
I00099598,O0050277,P0148,1,77.48,0.08,71.28
I00099599,O0050278,P0177,1,85.06,0,85.06
I00099600,O0050279,P0080,1,57.12,0,57.12
I00099601,O0050279,P0063,1,724.14,0.09,658.97
I00099602,O0050280,P0222,1,11.29,0.04,10.84
I00099603,O0050281,P0058,1,38.77,0,38.77
I00099604,O0050282,P0083,1,77.84,0,77.84
I00099605,O0050282,P0120,2,9.98,0.07,18.56
I00099606,O0050283,P0002,1,172.63,0.03,167.45
I00099607,O0050284,P0110,1,833.01,0.09,758.04
I00099608,O0050284,P0011,1,131.17,0.05,124.61
I00099609,O0050284,P0160,1,57.69,0,57.69
I00099610,O0050285,P0075,1,12.58,0.03,12.2
I00099611,O0050286,P0072,1,36.05,0.08,33.17
I00099612,O0050287,P0073,1,8.2,0.07,7.63
I00099613,O0050288,P0053,2,9.48,0,18.96
I00099614,O0050289,P0011,1,138.96,0,138.96
I00099615,O0050290,P0159,1,105.59,0.1,95.03
I00099616,O0050291,P0006,1,100.54,0.02,98.53
I00099617,O0050292,P0148,1,78.59,0.17,65.23
I00099618,O0050293,P0060,1,10.84,0,10.84
I00099619,O0050293,P0049,1,76.58,0.05,72.75
I00099620,O0050294,P0226,1,9.72,0,9.72
I00099621,O0050295,P0222,1,10.97,0,10.97
I00099622,O0050296,P0224,1,36.13,0,36.13
I00099623,O0050296,P0125,1,84.04,0.09,76.48
I00099624,O0050297,P0003,1,62.65,0.16,52.63
I00099625,O0050297,P0125,1,83.2,0,83.2
I00099626,O0050298,P0071,1,106.83,0,106.83
I00099627,O0050299,P0013,1,9.27,0,9.27
I00099628,O0050299,P0224,1,35.77,0,35.77
I00099629,O0050299,P0200,2,201.51,0,403.02
I00099630,O0050300,P0009,1,67,0.08,61.64
I00099631,O0050300,P0131,1,6.71,0,6.71
I00099632,O0050301,P0104,2,21.5,0,43
I00099633,O0050301,P0164,2,69.34,0,138.68
I00099634,O0050301,P0184,1,102.23,0.04,98.14
I00099635,O0050301,P0093,2,53.62,0.03,104.02
I00099636,O0050302,P0186,2,57.54,0.09,104.72
I00099637,O0050302,P0094,1,45.09,0,45.09
I00099638,O0050303,P0013,1,9.34,0.06,8.78
I00099639,O0050304,P0172,1,81.53,0,81.53
I00099640,O0050305,P0160,1,57.45,0,57.45
I00099641,O0050306,P0139,1,128.28,0,128.28
I00099642,O0050307,P0108,1,304.16,0,304.16
I00099643,O0050308,P0107,1,11.93,0,11.93
I00099644,O0050309,P0164,1,66.41,0.04,63.75
I00099645,O0050310,P0170,1,75.48,0.03,73.22
I00099646,O0050311,P0155,1,29.06,0,29.06
I00099647,O0050312,P0128,1,688.23,0.03,667.58
I00099648,O0050312,P0113,2,446.41,0,892.82
I00099649,O0050312,P0139,1,127.88,0.09,116.37
I00099650,O0050313,P0023,1,74.53,0.02,73.04
I00099651,O0050314,P0059,1,209.15,0,209.15
I00099652,O0050314,P0035,1,26.81,0.08,24.67
I00099653,O0050314,P0113,1,415.79,0.02,407.47
I00099654,O0050314,P0053,1,9.51,0.01,9.41
I00099655,O0050315,P0226,2,10.23,0.01,20.26
I00099656,O0050316,P0136,1,62.05,0,62.05
I00099657,O0050316,P0050,1,194.98,0.01,193.03
I00099658,O0050316,P0005,1,87.79,0.01,86.91
I00099659,O0050317,P0097,1,9.74,0.16,8.18
I00099660,O0050317,P0098,1,668.39,0,668.39
I00099661,O0050317,P0192,1,26.88,0.06,25.27
I00099662,O0050318,P0037,1,140.66,0,140.66
I00099663,O0050318,P0019,1,367.21,0,367.21
I00099664,O0050319,P0092,3,7.75,0.07,21.62
I00099665,O0050320,P0092,1,7.45,0.04,7.15
I00099666,O0050320,P0072,1,37.04,0,37.04
I00099667,O0050320,P0016,1,92.24,0.09,83.94
I00099668,O0050321,P0103,2,97.55,0.05,185.34
I00099669,O0050322,P0218,1,19.39,0,19.39
I00099670,O0050323,P0046,2,6.48,0.07,12.05
I00099671,O0050324,P0051,1,41.93,0,41.93
I00099672,O0050325,P0233,1,90.33,0,90.33
I00099673,O0050325,P0001,1,133.83,0,133.83
I00099674,O0050326,P0029,1,23.9,0.04,22.94
I00099675,O0050327,P0201,1,7.93,0,7.93
I00099676,O0050328,P0171,1,12.99,0,12.99
I00099677,O0050329,P0061,1,20.84,0.14,17.92
I00099678,O0050330,P0011,3,138.98,0.17,346.06
I00099679,O0050331,P0007,1,90.84,0,90.84
I00099680,O0050331,P0118,1,248.59,0.01,246.1
I00099681,O0050332,P0036,1,111.58,0,111.58
I00099682,O0050332,P0046,1,6.25,0,6.25
I00099683,O0050333,P0040,1,26.52,0,26.52
I00099684,O0050333,P0083,1,80.01,0.08,73.61
I00099685,O0050334,P0063,2,720.8,0,1441.6
I00099686,O0050334,P0216,1,58.24,0,58.24
I00099687,O0050335,P0110,1,792.42,0,792.42
I00099688,O0050335,P0104,2,19.94,0,39.88
I00099689,O0050335,P0071,1,102.81,0.02,100.75
I00099690,O0050336,P0202,2,45.42,0,90.84
I00099691,O0050336,P0135,1,133.33,0,133.33
I00099692,O0050336,P0035,1,26.34,0,26.34
I00099693,O0050336,P0051,1,39.74,0,39.74
I00099694,O0050337,P0219,1,180.21,0,180.21
I00099695,O0050337,P0070,1,82.12,0,82.12
I00099696,O0050337,P0216,1,56.84,0,56.84
I00099697,O0050338,P0162,1,104.79,0,104.79
I00099698,O0050338,P0100,1,1.66,0.06,1.56
I00099699,O0050339,P0125,4,86.89,0.03,337.13
I00099700,O0050339,P0123,2,86.98,0,173.96
I00099701,O0050340,P0132,1,256.86,0.05,244.02
I00099702,O0050341,P0010,1,80.75,0.06,75.9
I00099703,O0050341,P0164,1,68.75,0,68.75
I00099704,O0050341,P0140,1,13.63,0.16,11.45
