return_id,order_id,order_item_id,return_date,return_reason,refund_amount_eur,return_status
R0003519,O0048031,I00095097,2025-10-14,changed_mind,53.24,approved
R0003520,O0048055,I00095157,2023-01-17,not_as_expected,72.03,approved
R0003521,O0048062,I00095172,2025-10-27,not_as_expected,65.59,approved
R0003522,O0048074,I00095197,2025-11-13,changed_mind,27.46,approved
R0003523,O0048081,I00095212,2024-10-13,wrong_size,72.18,approved
R0003524,O0048095,I00095233,2024-03-17,late_delivery,84.7,approved
R0003525,O0048124,I00095296,2025-09-14,changed_mind,98.25,approved
R0003526,O0048137,I00095320,2026-01-09,damaged,27.85,approved
R0003527,O0048169,I00095380,2023-09-30,changed_mind,120.63,approved
R0003528,O0048174,I00095389,2023-07-27,not_as_expected,64.28,approved
R0003529,O0048180,I00095400,2024-05-17,changed_mind,10.86,approved
R0003530,O0048198,I00095434,2023-03-10,late_delivery,265.12,approved
R0003531,O0048204,I00095448,2025-02-17,late_delivery,6.34,approved
R0003532,O0048212,I00095467,2024-08-09,not_as_expected,19.2,rejected
R0003533,O0048225,I00095492,2024-10-21,wrong_size,9.47,approved
R0003534,O0048229,I00095497,2023-11-23,late_delivery,56.1,approved
R0003535,O0048234,I00095508,2024-10-04,not_as_expected,134.5,approved
R0003536,O0048258,I00095564,2024-12-05,not_as_expected,83.09,approved
R0003537,O0048259,I00095567,2023-11-17,damaged,48.34,approved
R0003538,O0048272,I00095588,2025-12-27,not_as_expected,164.18,approved
R0003539,O0048296,I00095638,2025-10-12,not_as_expected,146.19,approved
R0003540,O0048298,I00095642,2023-02-15,not_as_expected,20.27,approved
R0003541,O0048304,I00095651,2023-08-18,not_as_expected,6.52,approved
R0003542,O0048336,I00095721,2023-12-28,not_as_expected,66.31,approved
R0003543,O0048350,I00095743,2023-06-28,wrong_size,79.6,approved
R0003544,O0048353,I00095747,2025-09-04,wrong_size,44.17,approved
R0003545,O0048368,I00095777,2024-06-27,not_as_expected,32.29,approved
R0003546,O0048369,I00095779,2024-12-29,wrong_size,480.41,rejected
R0003547,O0048389,I00095818,2025-11-28,not_as_expected,24.53,approved
R0003548,O0048399,I00095834,2023-07-23,not_as_expected,63.17,approved
R0003549,O0048405,I00095845,2026-01-14,wrong_size,80.36,rejected
R0003550,O0048408,I00095850,2024-12-25,late_delivery,4.73,approved
R0003551,O0048437,I00095911,2025-11-10,not_as_expected,10.33,approved
R0003552,O0048451,I00095941,2025-07-12,not_as_expected,4.98,approved
R0003553,O0048453,I00095948,2025-05-26,changed_mind,64.07,approved
R0003554,O0048485,I00096010,2024-04-28,damaged,988.08,approved
R0003555,O0048489,I00096016,2025-09-13,damaged,92.73,approved
R0003556,O0048492,I00096021,2025-09-30,not_as_expected,269.58,approved
R0003557,O0048505,I00096038,2025-03-15,late_delivery,52.83,approved
R0003558,O0048507,I00096042,2023-01-25,not_as_expected,21.55,approved
R0003559,O0048508,I00096043,2025-02-12,not_as_expected,27.88,approved
R0003560,O0048519,I00096062,2025-01-11,late_delivery,22.3,approved
R0003561,O0048522,I00096069,2024-03-18,damaged,230.77,approved
R0003562,O0048527,I00096082,2025-08-07,wrong_size,20.53,approved
R0003563,O0048537,I00096104,2024-12-27,not_as_expected,18.96,approved
R0003564,O0048553,I00096133,2023-11-17,not_as_expected,813.36,approved
R0003565,O0048586,I00096188,2023-10-22,not_as_expected,35.25,rejected
R0003566,O0048612,I00096236,2025-04-01,changed_mind,6.78,approved
R0003567,O0048614,I00096241,2025-10-27,not_as_expected,281.76,approved
R0003568,O0048647,I00096303,2023-12-29,damaged,1593.36,approved
R0003569,O0048659,I00096327,2024-11-20,wrong_size,60.63,approved
R0003570,O0048677,I00096368,2025-03-08,wrong_size,197.04,rejected
R0003571,O0048687,I00096392,2025-03-29,wrong_size,1360.3,approved
R0003572,O0048692,I00096399,2025-09-29,late_delivery,23.76,approved
R0003573,O0048707,I00096430,2023-06-20,wrong_size,28.5,approved
R0003574,O0048742,I00096509,2025-09-13,late_delivery,84.85,approved
R0003575,O0048771,I00096572,2023-08-12,not_as_expected,555.33,approved
R0003576,O0048777,I00096584,2024-05-15,damaged,123.48,approved
R0003577,O0048786,I00096602,2025-02-06,damaged,21.96,approved
R0003578,O0048817,I00096663,2024-11-16,late_delivery,188.87,approved
R0003579,O0048818,I00096667,2026-01-16,damaged,215.33,approved
R0003580,O0048824,I00096682,2025-04-28,not_as_expected,144.47,approved
R0003581,O0048842,I00096716,2023-08-20,late_delivery,755.11,approved
R0003582,O0048852,I00096735,2024-05-18,damaged,58.87,approved
R0003583,O0048868,I00096765,2025-02-14,not_as_expected,13.41,approved
R0003584,O0048871,I00096774,2025-07-23,not_as_expected,44.78,approved
R0003585,O0048891,I00096812,2025-06-06,damaged,8.41,approved
R0003586,O0048907,I00096841,2023-07-05,damaged,74.14,approved
R0003587,O0048915,I00096859,2023-02-12,not_as_expected,37.35,approved
R0003588,O0048922,I00096869,2023-12-19,not_as_expected,52.38,approved
R0003589,O0048936,I00096894,2023-03-26,wrong_size,39.03,approved
R0003590,O0048951,I00096928,2025-08-06,changed_mind,118.99,approved
R0003591,O0048954,I00096938,2024-11-28,damaged,68.97,approved
R0003592,O0048966,I00096958,2023-06-05,not_as_expected,103.65,approved
R0003593,O0048973,I00096973,2025-12-09,damaged,110.03,approved
R0003594,O0048978,I00096982,2024-04-25,not_as_expected,341.96,approved
R0003595,O0048987,I00097004,2024-06-25,late_delivery,194.97,rejected
R0003596,O0049025,I00097080,2024-07-31,not_as_expected,56.74,approved
R0003597,O0049030,I00097085,2024-06-03,damaged,17.33,approved
R0003598,O0049062,I00097148,2023-12-21,not_as_expected,88.4,approved
R0003599,O0049066,I00097156,2023-08-20,wrong_size,434.18,rejected
R0003600,O0049084,I00097186,2024-12-25,not_as_expected,185.25,approved
R0003601,O0049118,I00097258,2023-03-20,damaged,93.34,approved
R0003602,O0049134,I00097295,2024-11-28,wrong_size,2.69,approved
R0003603,O0049171,I00097361,2024-10-09,damaged,18.18,rejected
R0003604,O0049175,I00097370,2024-12-02,late_delivery,60.85,approved
R0003605,O0049184,I00097388,2025-12-22,not_as_expected,141.78,approved
R0003606,O0049217,I00097454,2025-12-09,not_as_expected,99.9,rejected
R0003607,O0049220,I00097461,2024-07-12,changed_mind,183.35,approved
R0003608,O0049226,I00097470,2025-04-10,changed_mind,230.88,approved
R0003609,O0049240,I00097496,2024-01-07,late_delivery,2.97,approved
R0003610,O0049241,I00097497,2023-09-13,wrong_size,761.98,approved
R0003611,O0049253,I00097516,2024-08-20,wrong_size,96.82,approved
R0003612,O0049258,I00097524,2024-07-12,not_as_expected,98.94,approved
R0003613,O0049267,I00097541,2023-06-07,not_as_expected,49.41,approved
R0003614,O0049296,I00097596,2024-11-01,wrong_size,38.35,approved
R0003615,O0049323,I00097652,2023-02-13,not_as_expected,402.43,rejected
R0003616,O0049336,I00097687,2024-10-15,late_delivery,24.35,approved
R0003617,O0049338,I00097690,2024-04-22,not_as_expected,47.71,rejected
R0003618,O0049352,I00097724,2023-09-19,not_as_expected,77.75,approved
R0003619,O0049353,I00097729,2025-07-30,not_as_expected,103.51,approved
R0003620,O0049359,I00097745,2023-12-07,wrong_size,80.31,approved
R0003621,O0049372,I00097769,2024-07-02,not_as_expected,35.54,approved
R0003622,O0049374,I00097771,2025-01-05,damaged,215.51,approved
R0003623,O0049380,I00097780,2025-07-30,late_delivery,11.85,approved
R0003624,O0049407,I00097839,2025-02-17,damaged,37.01,approved
R0003625,O0049408,I00097840,2023-12-12,not_as_expected,6.55,rejected
R0003626,O0049412,I00097849,2025-06-22,damaged,98.18,approved
R0003627,O0049413,I00097850,2023-09-14,late_delivery,153.96,approved
R0003628,O0049431,I00097888,2025-09-29,not_as_expected,170.72,approved
R0003629,O0049432,I00097891,2023-12-31,wrong_size,11.45,approved
R0003630,O0049451,I00097925,2025-12-11,not_as_expected,42.2,approved
R0003631,O0049453,I00097932,2023-03-22,late_delivery,115.55,approved
R0003632,O0049478,I00097982,2024-09-10,not_as_expected,15.56,approved
R0003633,O0049519,I00098068,2025-01-13,wrong_size,90.02,approved
R0003634,O0049534,I00098103,2023-03-08,wrong_size,9.41,approved
R0003635,O0049550,I00098128,2025-05-06,not_as_expected,237.58,approved
R0003636,O0049551,I00098129,2023-11-15,not_as_expected,75.59,approved
R0003637,O0049567,I00098155,2024-12-15,changed_mind,53.26,approved
R0003638,O0049571,I00098161,2023-10-19,not_as_expected,93.18,approved
R0003639,O0049574,I00098168,2025-04-28,not_as_expected,124.07,approved
R0003640,O0049576,I00098173,2024-02-06,not_as_expected,107.32,approved
R0003641,O0049579,I00098179,2024-11-19,not_as_expected,66.44,approved
R0003642,O0049582,I00098185,2025-10-14,not_as_expected,113.99,approved
R0003643,O0049594,I00098207,2026-01-07,damaged,165.6,approved
R0003644,O0049604,I00098233,2023-04-23,not_as_expected,145.39,approved
R0003645,O0049607,I00098239,2024-04-17,changed_mind,320.05,approved
R0003646,O0049621,I00098267,2023-07-08,wrong_size,28.85,approved
R0003647,O0049643,I00098323,2024-02-21,not_as_expected,23.12,approved
R0003648,O0049656,I00098354,2025-10-09,not_as_expected,51.51,rejected
R0003649,O0049661,I00098361,2024-06-08,not_as_expected,44.92,approved
R0003650,O0049667,I00098382,2023-09-23,late_delivery,19.26,approved
R0003651,O0049677,I00098408,2023-11-17,changed_mind,3.5,approved
R0003652,O0049679,I00098411,2024-01-04,wrong_size,71.82,approved
R0003653,O0049685,I00098426,2023-06-23,late_delivery,19.34,approved
R0003654,O0049708,I00098474,2023-07-05,late_delivery,6.06,approved
R0003655,O0049730,I00098514,2023-01-18,damaged,58.41,approved
R0003656,O0049742,I00098535,2025-12-21,late_delivery,100.59,approved
R0003657,O0049801,I00098678,2024-07-16,not_as_expected,138.49,approved
R0003658,O0049825,I00098723,2025-12-20,not_as_expected,141.88,approved
R0003659,O0049837,I00098741,2024-07-19,changed_mind,88.97,approved
R0003660,O0049871,I00098807,2023-05-18,not_as_expected,264.52,approved
R0003661,O0049877,I00098819,2024-09-16,late_delivery,54.26,approved
R0003662,O0049884,I00098832,2023-10-21,late_delivery,43.54,approved
R0003663,O0049904,I00098865,2023-08-06,damaged,21.11,approved
R0003664,O0049916,I00098890,2024-03-02,wrong_size,86.62,approved
R0003665,O0049923,I00098903,2024-11-16,not_as_expected,66.69,approved
R0003666,O0049925,I00098909,2025-03-10,changed_mind,261.62,approved
R0003667,O0049940,I00098936,2024-01-18,damaged,41.05,approved
R0003668,O0049964,I00098980,2024-09-29,changed_mind,118.72,approved
R0003669,O0049966,I00098986,2023-09-08,changed_mind,9.96,approved
R0003670,O0049972,I00098995,2024-03-27,not_as_expected,30.12,approved
R0003671,O0049978,I00099011,2025-11-14,changed_mind,107.37,approved
R0003672,O0049980,I00099020,2023-04-02,changed_mind,13.98,approved
R0003673,O0049987,I00099032,2024-10-12,changed_mind,26.77,approved
R0003674,O0050038,I00099142,2025-05-27,wrong_size,42.69,approved
R0003675,O0050065,I00099193,2025-07-19,not_as_expected,48.43,approved
R0003676,O0050114,I00099283,2025-04-06,not_as_expected,28.96,approved
R0003677,O0050133,I00099317,2024-02-04,wrong_size,49.4,approved
R0003678,O0050139,I00099330,2025-10-04,not_as_expected,7.7,approved
R0003679,O0050157,I00099365,2023-05-04,not_as_expected,20.83,approved
R0003680,O0050175,I00099406,2025-08-01,changed_mind,53.32,approved
R0003681,O0050184,I00099421,2024-06-22,not_as_expected,26.76,approved
R0003682,O0050214,I00099477,2025-06-13,changed_mind,11.72,approved
R0003683,O0050237,I00099524,2023-12-10,damaged,57.66,approved
R0003684,O0050287,I00099612,2023-04-27,damaged,7.63,approved
R0003685,O0050305,I00099640,2025-12-15,changed_mind,57.45,approved
R0003686,O0050307,I00099642,2024-12-09,damaged,304.16,approved
R0003687,O0050313,I00099650,2024-05-30,not_as_expected,73.04,approved
R0003688,O0050326,I00099674,2025-12-22,not_as_expected,22.94,approved
R0003689,O0050332,I00099681,2024-02-19,late_delivery,55.79,approved
R0003690,O0050335,I00099689,2023-05-26,not_as_expected,100.75,approved
R0003691,O0050358,I00099736,2025-09-23,damaged,55.52,approved
R0003692,O0050361,I00099740,2024-12-02,damaged,109.25,approved
R0003693,O0050386,I00099788,2023-12-15,damaged,813.68,approved
R0003694,O0050400,I00099810,2024-09-25,changed_mind,11.26,approved
R0003695,O0050407,I00099830,2024-12-30,not_as_expected,137.91,approved
R0003696,O0050428,I00099871,2025-11-26,damaged,4.86,approved
R0003697,O0050444,I00099906,2023-12-31,damaged,39.16,approved
R0003698,O0050447,I00099911,2025-01-01,changed_mind,12.18,approved
R0003699,O0050451,I00099920,2023-07-06,not_as_expected,36.07,approved
R0003700,O0050458,I00099936,2025-04-23,wrong_size,12.67,approved
R0003701,O0050459,I00099940,2024-03-03,damaged,216.78,approved
R0003702,O0050475,I00099964,2024-11-28,not_as_expected,59.04,approved
R0003703,O0050481,I00099974,2024-12-18,damaged,5.18,approved
R0003704,O0050491,I00099990,2024-08-02,damaged,55.61,approved
R0003705,O0050534,I00100078,2025-03-19,late_delivery,22.97,approved
R0003706,O0050538,I00100094,2023-10-12,not_as_expected,20.85,approved
R0003707,O0050540,I00100100,2023-10-05,not_as_expected,14.96,approved
R0003708,O0050545,I00100111,2025-12-28,wrong_size,19.75,rejected
R0003709,O0050595,I00100201,2026-01-03,late_delivery,164,approved
R0003710,O0050602,I00100216,2024-09-05,damaged,259.6,approved
R0003711,O0050642,I00100296,2025-06-10,not_as_expected,72.8,approved
R0003712,O0050654,I00100324,2025-01-29,changed_mind,817.83,approved
R0003713,O0050656,I00100327,2024-02-21,changed_mind,117.06,approved
R0003714,O0050681,I00100376,2024-03-18,late_delivery,83.58,approved
R0003715,O0050768,I00100551,2023-10-22,not_as_expected,167.88,approved
R0003716,O0050773,I00100563,2025-01-05,wrong_size,21.99,approved
R0003717,O0050775,I00100565,2024-12-18,changed_mind,97.19,approved
R0003718,O0050779,I00100577,2023-03-27,not_as_expected,66.3,approved
R0003719,O0050782,I00100584,2025-04-13,damaged,7.57,approved
R0003720,O0050785,I00100591,2024-03-06,not_as_expected,8.37,approved
R0003721,O0050786,I00100592,2025-08-17,damaged,18.07,approved
R0003722,O0050817,I00100661,2023-12-04,not_as_expected,503.92,approved
R0003723,O0050828,I00100681,2024-07-12,wrong_size,24.98,approved
R0003724,O0050842,I00100712,2023-04-25,changed_mind,143.26,approved
R0003725,O0050858,I00100751,2025-04-25,wrong_size,9.8,approved
R0003726,O0050902,I00100829,2023-06-04,changed_mind,13.5,approved
R0003727,O0050923,I00100874,2025-07-18,not_as_expected,62.39,rejected
R0003728,O0050925,I00100877,2023-09-09,changed_mind,38.9,approved
R0003729,O0050929,I00100886,2023-04-27,late_delivery,94.5,approved
R0003730,O0050939,I00100903,2023-06-11,changed_mind,82.75,approved
R0003731,O0050944,I00100910,2024-11-05,damaged,711.67,approved
R0003732,O0050968,I00100951,2023-02-12,wrong_size,1080.66,approved
R0003733,O0050973,I00100959,2023-12-24,not_as_expected,23.81,approved
R0003734,O0051024,I00101054,2023-03-10,wrong_size,11.27,rejected
R0003735,O0051040,I00101080,2025-10-10,not_as_expected,17.05,rejected
R0003736,O0051053,I00101100,2026-01-03,late_delivery,244.04,approved
R0003737,O0051060,I00101112,2025-12-07,damaged,260.45,approved
R0003738,O0051067,I00101124,2023-12-04,late_delivery,59.23,approved
R0003739,O0051086,I00101161,2023-02-03,changed_mind,22.82,approved
R0003740,O0051087,I00101162,2025-12-22,damaged,101.57,approved
R0003741,O0051093,I00101173,2025-01-25,wrong_size,175.52,approved
R0003742,O0051103,I00101194,2025-09-08,damaged,33.44,approved
R0003743,O0051112,I00101210,2025-04-11,not_as_expected,16.94,approved
R0003744,O0051119,I00101228,2023-11-04,wrong_size,37.09,approved
R0003745,O0051122,I00101232,2024-03-21,wrong_size,74.31,approved
R0003746,O0051136,I00101258,2025-10-14,changed_mind,66.9,rejected
R0003747,O0051147,I00101280,2025-12-30,damaged,368.71,approved
R0003748,O0051160,I00101306,2023-04-28,not_as_expected,26.72,approved
R0003749,O0051170,I00101329,2024-07-24,not_as_expected,97.52,approved
R0003750,O0051173,I00101340,2025-05-25,late_delivery,441.01,approved
R0003751,O0051179,I00101351,2025-11-01,damaged,324.72,approved
R0003752,O0051208,I00101400,2024-01-05,not_as_expected,40.2,approved
R0003753,O0051217,I00101417,2023-09-18,changed_mind,27.31,approved
R0003754,O0051219,I00101420,2024-07-06,late_delivery,12.36,approved
R0003755,O0051224,I00101432,2025-10-16,wrong_size,31.98,approved
R0003756,O0051275,I00101534,2025-04-16,wrong_size,5.48,approved
R0003757,O0051289,I00101560,2023-01-23,late_delivery,34.23,approved
R0003758,O0051301,I00101582,2025-12-30,changed_mind,52.09,approved
R0003759,O0051314,I00101604,2024-02-18,damaged,3.26,approved
R0003760,O0051317,I00101612,2024-10-07,wrong_size,17.36,approved
R0003761,O0051344,I00101670,2024-08-02,damaged,16.26,approved
R0003762,O0051347,I00101677,2025-01-28,late_delivery,216.13,approved
R0003763,O0051353,I00101689,2024-03-25,wrong_size,120.78,approved
R0003764,O0051356,I00101696,2025-10-12,damaged,121.78,approved
R0003765,O0051357,I00101697,2023-09-18,not_as_expected,133.83,approved
R0003766,O0051362,I00101713,2023-09-16,damaged,27.39,approved
R0003767,O0051365,I00101720,2025-03-17,changed_mind,106.58,approved
R0003768,O0051369,I00101727,2025-05-13,not_as_expected,79.88,approved
R0003769,O0051376,I00101737,2023-07-17,damaged,81.18,approved
R0003770,O0051406,I00101789,2025-01-01,not_as_expected,53.78,approved
R0003771,O0051418,I00101808,2023-01-20,wrong_size,7.12,approved
R0003772,O0051521,I00102021,2025-06-14,wrong_size,711.26,approved
R0003773,O0051523,I00102025,2023-09-18,not_as_expected,35.86,approved
R0003774,O0051528,I00102037,2024-02-02,changed_mind,742.21,approved
R0003775,O0051533,I00102044,2023-12-22,wrong_size,143.97,approved
R0003776,O0051553,I00102075,2023-09-30,changed_mind,28.67,approved
R0003777,O0051592,I00102145,2025-01-21,not_as_expected,264.09,approved
R0003778,O0051610,I00102182,2025-01-10,changed_mind,53.86,approved
R0003779,O0051616,I00102195,2024-09-22,damaged,86.7,approved
R0003780,O0051622,I00102207,2024-12-19,changed_mind,169.66,approved
R0003781,O0051630,I00102230,2025-12-26,late_delivery,9.88,approved
R0003782,O0051638,I00102247,2025-01-06,wrong_size,4.86,rejected
R0003783,O0051680,I00102329,2025-08-16,damaged,79.63,approved
R0003784,O0051691,I00102350,2023-02-16,changed_mind,7.96,approved
R0003785,O0051719,I00102406,2023-11-17,wrong_size,190.15,approved
R0003786,O0051736,I00102434,2023-11-15,changed_mind,30.93,approved
R0003787,O0051757,I00102474,2023-09-09,late_delivery,335.4,approved
R0003788,O0051759,I00102478,2025-08-01,changed_mind,62.13,approved
R0003789,O0051760,I00102482,2024-06-28,not_as_expected,107,rejected
R0003790,O0051765,I00102490,2025-03-11,not_as_expected,206.55,approved
R0003791,O0051796,I00102566,2023-11-18,damaged,54.48,approved
R0003792,O0051803,I00102585,2024-05-19,not_as_expected,64.38,approved
R0003793,O0051822,I00102629,2024-11-17,changed_mind,13.57,approved
